userid,LastName,FirstName,Age,Gender,City
15792587,Власова,Вероника,26,Ж,Рыбинск
15706214,Королев,Карп,32,М,Ярославль
15635036,Чернов,Казимир,35,М,Рыбинск
15610568,Гришина,Алина,40,Ж,Ярославль
15819516,Кондратьев,Агафон,59,М,Ярославль
15635582,Носов,Фока,35,М,Ростов Великий
15782539,Мельников,Мир,34,М,Рыбинск
15836878,Брагина,Оксана,62,Ж,Ростов Великий
15805465,Шарапова,Евдокия,28,Ж,Ростов Великий
15710632,Рыбаков,Евстафий,37,М,Ярославль
15669314,Архипов,Артем,26,М,Ярославль
15818959,Рябова,Наталья,42,Ж,Ярославль
15748689,Макаров,Марк,51,М,Рыбинск
15845329,Селезнева,Клавдия,49,Ж,Ярославль
15658193,Кудряшова,Евфросиния,44,Ж,Рыбинск
15751652,Ларионов,Мирослав,38,М,Ярославль
15762923,Муравьева,Нонна,30,Ж,Ростов Великий
15638176,Дмитриев,Кузьма,49,М,Ярославль
15643387,Самойлов,Демьян,24,М,Ярославль
15792877,Фадеева,Нина,36,Ж,Ростов Великий
15700020,Иванов,Варлаам,47,М,Ростов Великий
15805799,Ситникова,Евфросиния,25,Ж,Рыбинск
15752060,Кудрявцев,Ювеналий,34,М,Ярославль
15754045,Симонов,Вячеслав,33,М,Ростов Великий
15818054,Веселова,Евдокия,51,Ж,Рыбинск
15748251,Щукин,Карл,40,М,Ростов Великий
15677580,Баранов,Федор,41,М,Ростов Великий
15759782,Емельянов,Юрий,53,М,Рыбинск
15614552,Комиссарова,Екатерина,70,Ж,Рыбинск
15712816,Осипова,Ирина,29,Ж,Ростов Великий
15843176,Владимиров,Радислав,61,М,Рыбинск
15708414,Кондратьев,Виссарион,36,М,Рыбинск
15708692,Калашникова,Зинаида,46,Ж,Ярославль
15830862,Тарасова,Галина,38,Ж,Рыбинск
15854509,Мельников,Парфен,36,М,Ярославль
15694410,Никитина,Антонина,54,Ж,Рыбинск
15732350,Макарова,Прасковья,63,Ж,Рыбинск
15838300,Кулагин,Клавдий,31,М,Ростов Великий
15749383,Тетерин,Никифор,31,М,Ярославль
15771241,Смирнов,Олег,44,М,Ярославль
15772812,Моисеев,Натан,45,М,Ярославль
15664739,Бирюков,Ипат,35,М,Ярославль
15650048,Тетерина,Анжелика,49,Ж,Рыбинск
15687489,Тарасов,Игорь,40,М,Рыбинск
15696356,Гуляева,Фаина,27,Ж,Ярославль
15804722,Беляева,Нина,32,Ж,Рыбинск
15676658,Морозов,Алексей,30,М,Ярославль
15777410,Мамонтова,Фёкла,41,Ж,Ярославль
15700768,Анисимов,Серафим,39,М,Ярославль
15735407,Крылов,Радислав,36,М,Рыбинск
15780477,Борисова,Анжелика,33,Ж,Рыбинск
15619088,Филатова,Ия,57,Ж,Рыбинск
15796455,Дмитриева,Жанна,30,Ж,Ростов Великий
15846425,Ефремова,Надежда,51,Ж,Ростов Великий
15760793,Агафонова,Ксения,51,Ж,Ярославль
15764746,Бирюков,Святополк,53,М,Рыбинск
15723734,Александров,Ферапонт,44,М,Ярославль
15657518,Суханов,Елизар,36,М,Ярославль
15633783,Галкина,Елизавета,47,Ж,Рыбинск
15831027,Беспалова,Лидия,38,Ж,Ростов Великий
15646780,Васильев,Варфоломей,38,М,Ярославль
15722323,Юдина,Маргарита,34,Ж,Ярославль
15817889,Рыбаков,Фадей,32,М,Рыбинск
15646661,Мишина,Нинель,26,Ж,Рыбинск
15723706,Егорова,Евдокия,41,Ж,Ростов Великий
15739919,Максимов,Дорофей,43,М,Рыбинск
15610182,Агафонов,Флорентин,39,М,Ростов Великий
15680212,Исакова,Лидия,57,Ж,Ростов Великий
15757675,Евдокимова,Анжелика,34,Ж,Ростов Великий
15726239,Захарова,Евдокия,43,Ж,Ярославль
15688305,Носова,Раиса,26,Ж,Рыбинск
15825305,Гордеева,Любовь,72,Ж,Ярославль
15635123,Ситников,Остромир,30,М,Ярославль
15652022,Антонов,Федосий,37,М,Ярославль
15856771,Евдокимов,Кир,29,М,Ярославль
15703985,Колобов,Агап,53,М,Ярославль
15671853,Нестеров,Илья,28,М,Ярославль
15649906,Кононов,Игорь,35,М,Ярославль
15629321,Калашникова,Мария,51,Ж,Ростов Великий
15729347,Борисов,Рубен,30,М,Ярославль
15645939,Власова,Ангелина,27,Ж,Ярославль
15662593,Логинова,Наталья,64,Ж,Ярославль
15847798,Комаров,Аникей,38,М,Рыбинск
15703007,Фомин,Тихон,26,М,Ростов Великий
15788031,Аксенова,Анжела,31,Ж,Рыбинск
15762088,Гущин,Селиверст,39,М,Рыбинск
15809311,Селиверстова,Вера,62,Ж,Ростов Великий
15637330,Назаров,Ким,42,М,Рыбинск
15688897,Козлова,Эмилия,37,Ж,Рыбинск
15725321,Кононов,Аггей,35,М,Ярославль
15645870,Шашкова,Жанна,40,Ж,Рыбинск
15679180,Веселова,Лидия,53,Ж,Ростов Великий
15816192,Ефимов,Святополк,36,М,Ростов Великий
15788043,Гусева,Анжелика,48,Ж,Рыбинск
15646855,Федосеев,Гостомысл,35,М,Рыбинск
15669636,Сорокин,Сергей,29,М,Ярославль
15648183,Ситников,Эрнест,49,М,Ярославль
15631766,Авдеев,Зиновий,47,М,Ярославль
15735199,Исакова,Василиса,28,Ж,Рыбинск
15755139,Рыбакова,Дарья,61,Ж,Ярославль
15854498,Быкова,Алина,54,Ж,Ростов Великий
15761409,Андреева,Нинель,33,Ж,Рыбинск
15767018,Гуляев,Милан,44,М,Ростов Великий
15780917,Лукин,Аполлон,31,М,Ярославль
15676384,Тетерина,Феврония,51,Ж,Рыбинск
15646059,Мишина,Елена,33,Ж,Рыбинск
15626461,Самсонов,Измаил,48,М,Ярославль
15631086,Фомичева,Евфросиния,43,Ж,Ярославль
15841134,Комарова,Анна,36,Ж,Ярославль
15827580,Копылов,Андрей,48,М,Рыбинск
15623420,Пахомова,Наталья,29,Ж,Ярославль
15852399,Борисова,Антонина,27,Ж,Ярославль
15682814,Шилова,Агафья,39,Ж,Ростов Великий
15741522,Цветкова,Феврония,39,Ж,Ярославль
15612543,Мельникова,Нина,34,Ж,Ярославль
15773566,Шарапова,Светлана,30,Ж,Ярославль
15847848,Харитонов,Мартьян,38,М,Ярославль
15675800,Белоусова,Валерия,36,Ж,Ярославль
15745855,Сергеев,Епифан,38,М,Ярославль
15773183,Блинова,Анастасия,49,Ж,Ярославль
15856586,Михайлов,Радим,52,М,Ярославль
15754625,Баранов,Велимир,42,М,Ярославль
15707346,Волков,Никифор,48,М,Ростов Великий
15794446,Беляков,Савелий,31,М,Рыбинск
15735662,Капустин,Петр,25,М,Ростов Великий
15856477,Третьяков,Эммануил,25,М,Рыбинск
15741210,Нестерова,Глафира,54,Ж,Ростов Великий
15611331,Игнатов,Игнатий,64,М,Ярославль
15645801,Герасимова,Иванна,30,Ж,Ярославль
15635673,Полякова,Фёкла,41,Ж,Ростов Великий
15742373,Степанов,Петр,57,М,Рыбинск
15709951,Лихачев,Лев,31,М,Ярославль
15831395,Кудрявцев,Федот,46,М,Ярославль
15805954,Власова,Светлана,41,Ж,Ярославль
15688508,Самойлов,Вышеслав,33,М,Ярославль
15768247,Ершова,Анжела,31,Ж,Ярославль
15617760,Одинцов,Серафим,29,М,Ярославль
15683561,Рыбаков,Валентин,46,М,Рыбинск
15705133,Дмитриева,Ия,42,Ж,Ярославль
15619104,Прохорова,Пелагея,48,Ж,Ростов Великий
15717727,Соколов,Радован,42,М,Ярославль
15763760,Ефремов,Эдуард,26,М,Ярославль
15788357,Куликова,Вера,32,Ж,Рыбинск
15685130,Мамонтов,Аркадий,35,М,Рыбинск
15797341,Лазарева,Элеонора,39,Ж,Ярославль
15649776,Наумова,Екатерина,38,Ж,Рыбинск
15757878,Владимиров,Егор,45,М,Ростов Великий
15853714,Попова,Агата,70,Ж,Рыбинск
15711622,Корнилова,Октябрина,38,Ж,Рыбинск
15823540,Фадеев,Селиверст,55,М,Ярославль
15656616,Давыдов,Гордей,58,М,Рыбинск
15817974,Сысоева,Феврония,41,Ж,Ростов Великий
15829641,Гуляева,Пелагея,40,Ж,Ростов Великий
15790603,Копылов,Герман,24,М,Ярославль
15643073,Михеев,Лука,42,М,Рыбинск
15844013,Хохлова,Акулина,31,Ж,Ярославль
15622070,Симонова,Прасковья,45,Ж,Ростов Великий
15845477,Шашкова,Мария,51,Ж,Ярославль
15763385,Евдокимова,Евгения,36,Ж,Ярославль
15632229,Аксенов,Лев,27,М,Ростов Великий
15730987,Прохоров,Бажен,43,М,Ярославль
